balls,strikes,outs,is_first_base,is_second_base,is_third_base,total_runs,count,average_runs,0 runs,1 runs,2 runs,3 runs,4 runs,5 runs,6 runs,7 runs,8 runs,9 runs,10 runs,11 runs,12 runs,13 runs
2,0,0,False,True,False,510.0,385,1.3246753246753247,134,113,70,32,24,8,3,1,0,0,0,0,0,0
2,0,0,False,True,True,157.0,73,2.1506849315068495,17,10,19,13,5,7,0,1,1,0,0,0,0,0
2,0,0,True,False,False,1167.0,1146,1.0183246073298429,613,195,176,88,39,23,5,5,1,0,0,0,1,0
2,0,0,True,False,True,163.0,84,1.9404761904761905,11,35,13,5,14,5,1,0,0,0,0,0,0,0
2,0,0,True,True,False,515.0,299,1.7224080267558528,95,68,53,40,18,14,3,5,1,2,0,0,0,0
2,0,0,True,True,True,196.0,81,2.419753086419753,13,18,14,15,9,6,4,1,1,0,0,0,0,0
2,0,1,False,False,False,1175.0,3621,0.32449599558133113,2933,381,187,76,33,7,3,1,0,0,0,0,0,0
2,0,1,False,False,True,192.0,190,1.0105263157894737,69,79,26,10,3,0,2,1,0,0,0,0,0,0
2,0,1,False,True,False,500.0,596,0.8389261744966443,336,130,64,38,18,6,2,2,0,0,0,0,0,0
2,0,1,False,True,True,277.0,182,1.521978021978022,52,63,29,16,10,6,4,2,0,0,0,0,0,0
2,0,1,True,False,False,925.0,1436,0.6441504178272981,980,195,135,78,28,11,6,1,2,0,0,0,0,0
2,0,1,True,False,True,339.0,230,1.4739130434782608,70,83,25,24,15,8,3,1,0,1,0,0,0,0
2,0,1,True,True,False,644.0,527,1.222011385199241,258,101,59,56,32,6,10,3,1,0,1,0,0,0
2,0,1,True,True,True,319.0,181,1.7624309392265194,49,50,32,16,21,8,2,3,0,0,0,0,0,0
2,0,2,False,False,False,426.0,3146,0.1354100445009536,2874,177,61,21,6,3,3,1,0,0,0,0,0,0
2,0,2,False,False,True,153.0,338,0.4526627218934911,237,72,15,9,3,1,0,1,0,0,0,0,0,0
2,0,2,False,True,False,357.0,870,0.4103448275862069,645,138,58,18,8,2,0,1,0,0,0,0,0,0
2,0,2,False,True,True,154.0,243,0.6337448559670782,172,20,30,13,6,1,1,0,0,0,0,0,0,0
2,0,2,True,False,False,444.0,1518,0.2924901185770751,1291,99,69,39,13,5,1,1,0,0,0,0,0,0
2,0,2,True,False,True,234.0,326,0.7177914110429447,216,40,36,20,10,2,2,0,0,0,0,0,0,0
2,0,2,True,True,False,424.0,655,0.6473282442748092,468,66,51,40,21,7,0,0,1,1,0,0,0,0
2,0,2,True,True,True,284.0,255,1.1137254901960785,133,49,27,18,17,8,2,1,0,0,0,0,0,0
2,0,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,3,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,3,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,3,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,3,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,3,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,3,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,3,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,False,False,False,4676.0,8229,0.5682342933527768,5756,1270,642,323,128,63,24,13,6,1,0,2,1,0
2,1,0,False,False,True,146.0,95,1.5368421052631578,11,56,14,3,5,4,1,1,0,0,0,0,0,0
2,1,0,False,True,False,733.0,576,1.2725694444444444,219,162,99,42,33,14,4,3,0,0,0,0,0,0
2,1,0,False,True,True,197.0,115,1.7130434782608697,32,25,30,13,7,5,1,2,0,0,0,0,0,0
2,1,0,True,False,False,1667.0,1659,1.004822182037372,914,278,240,109,64,28,13,5,3,3,1,0,1,0
2,1,0,True,False,True,204.0,114,1.7894736842105263,15,51,21,12,8,3,2,1,0,1,0,0,0,0
2,1,0,True,True,False,676.0,426,1.5868544600938967,158,86,74,47,32,14,6,6,2,1,0,0,0,0
2,1,0,True,True,True,263.0,119,2.2100840336134455,23,24,19,27,14,10,1,0,1,0,0,0,0,0
2,1,1,False,False,False,1897.0,6150,0.30845528455284554,5059,607,295,107,53,14,11,3,0,0,1,0,0,0
2,1,1,False,False,True,228.0,261,0.8735632183908046,114,98,32,12,1,1,1,1,1,0,0,0,0,0
2,1,1,False,True,False,758.0,994,0.7625754527162978,569,228,116,53,14,8,1,3,2,0,0,0,0,0
2,1,1,False,True,True,354.0,243,1.4567901234567902,78,67,49,25,13,6,3,2,0,0,0,0,0,0
2,1,1,True,False,False,1174.0,2101,0.5587815326035221,1510,251,187,102,25,19,4,2,0,0,1,0,0,0
2,1,1,True,False,True,437.0,342,1.2777777777777777,119,126,35,32,17,8,2,1,0,2,0,0,0,0
2,1,1,True,True,False,701.0,735,0.9537414965986395,419,121,82,66,28,11,6,1,1,0,0,0,0,0
2,1,1,True,True,True,373.0,237,1.5738396624472575,91,47,38,21,21,12,6,1,0,0,0,0,0,0
2,1,2,False,False,False,685.0,5124,0.13368462138953943,4706,255,92,49,15,4,2,1,0,0,0,0,0,0
2,1,2,False,False,True,209.0,545,0.3834862385321101,398,105,27,11,3,1,0,0,0,0,0,0,0,0
2,1,2,False,True,False,425.0,1262,0.3367670364500792,972,199,61,20,7,2,1,0,0,0,0,0,0,0
2,1,2,False,True,True,193.0,354,0.5451977401129944,269,17,42,16,8,0,2,0,0,0,0,0,0,0
2,1,2,True,False,False,581.0,2265,0.2565121412803532,1971,117,103,49,18,4,2,1,0,0,0,0,0,0
2,1,2,True,False,True,258.0,483,0.5341614906832298,359,54,32,20,13,3,1,1,0,0,0,0,0,0
2,1,2,True,True,False,497.0,1029,0.48299319727891155,792,101,54,52,24,3,1,1,1,0,0,0,0,0
2,1,2,True,True,True,347.0,363,0.9559228650137741,218,51,39,17,26,9,3,0,0,0,0,0,0,0
2,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,False,False,False,6589.0,13655,0.48253387037715123,10028,1923,967,449,152,85,26,13,5,6,0,1,0,0
2,2,0,False,False,True,206.0,130,1.5846153846153845,18,73,14,6,10,7,2,0,0,0,0,0,0,0
2,2,0,False,True,False,1009.0,925,1.0908108108108108,396,255,145,78,37,8,3,0,3,0,0,0,0,0
2,2,0,False,True,True,353.0,173,2.040462427745665,34,36,51,16,18,14,3,1,0,0,0,0,0,0
2,2,0,True,False,False,2295.0,2542,0.9028324154209284,1475,432,323,170,75,27,21,12,4,2,0,0,1,0
2,2,0,True,False,True,333.0,195,1.7076923076923076,37,70,41,27,9,3,7,1,0,0,0,0,0,0
2,2,0,True,True,False,791.0,625,1.2656,303,123,66,59,41,12,16,2,2,1,0,0,0,0
2,2,0,True,True,True,453.0,208,2.1778846153846154,41,55,29,34,23,17,5,2,1,1,0,0,0,0
2,2,1,False,False,False,2682.0,10055,0.26673296867230234,8455,942,394,158,66,27,12,1,0,0,0,0,0,0
2,2,1,False,False,True,373.0,418,0.8923444976076556,190,148,41,25,6,5,2,1,0,0,0,0,0,0
2,2,1,False,True,False,927.0,1477,0.6276235612728503,932,317,123,70,25,7,2,1,0,0,0,0,0,0
2,2,1,False,True,True,609.0,475,1.2821052631578946,203,82,110,38,24,11,7,0,0,0,0,0,0,0
2,2,1,True,False,False,1497.0,3012,0.49701195219123506,2261,304,253,120,52,18,1,2,0,1,0,0,0,0
2,2,1,True,False,True,496.0,463,1.0712742980561556,192,156,52,34,16,11,1,0,0,1,0,0,0,0
2,2,1,True,True,False,955.0,1180,0.809322033898305,730,183,121,90,35,12,4,4,1,0,0,0,0,0
2,2,1,True,True,True,554.0,396,1.398989898989899,161,90,53,39,34,11,6,2,0,0,0,0,0,0
2,2,2,False,False,False,753.0,8319,0.09051568698160836,7825,317,113,48,14,2,0,0,0,0,0,0,0,0
2,2,2,False,False,True,254.0,880,0.28863636363636364,683,150,38,8,1,0,0,0,0,0,0,0,0,0
2,2,2,False,True,False,495.0,2132,0.2321763602251407,1780,246,77,22,6,1,0,0,0,0,0,0,0,0
2,2,2,False,True,True,283.0,667,0.424287856071964,528,37,72,22,6,1,0,1,0,0,0,0,0,0
2,2,2,True,False,False,676.0,3325,0.20330827067669172,2959,170,117,55,18,3,1,2,0,0,0,0,0,0
2,2,2,True,False,True,250.0,582,0.42955326460481097,455,61,28,24,11,1,2,0,0,0,0,0,0,0
2,2,2,True,True,False,556.0,1450,0.383448275862069,1180,115,67,57,27,2,0,0,1,0,1,0,0,0
2,2,2,True,True,True,368.0,561,0.6559714795008913,409,59,31,27,18,8,9,0,0,0,0,0,0,0
2,2,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,0,False,False,False,8150.0,29501,0.276261821633165,24614,2884,1196,519,184,64,26,10,2,1,1,0,0,0
2,3,0,False,False,True,1150.0,1137,1.0114335971855761,385,523,124,69,23,5,3,3,2,0,0,0,0,0
2,3,0,False,True,False,2893.0,3976,0.72761569416499,2291,977,407,176,74,36,10,3,1,1,0,0,0,0
2,3,0,False,True,True,1550.0,1102,1.4065335753176043,342,314,247,114,46,25,8,5,1,0,0,0,0,0
2,3,0,True,False,False,6554.0,11981,0.5470328019363992,8662,1394,1116,504,192,65,28,11,5,2,2,0,0,0
2,3,0,True,False,True,2226.0,1841,1.209125475285171,644,685,223,159,74,32,13,6,3,2,0,0,0,0
2,3,0,True,True,False,4021.0,4168,0.9647312859884837,2394,657,446,400,159,64,30,13,2,1,2,0,0,0
2,3,0,True,True,True,2266.0,1385,1.636101083032491,453,345,213,151,125,61,26,8,2,1,0,0,0,0
2,3,1,False,False,False,2481.0,23494,0.10560143015237933,21813,1139,365,124,35,10,6,2,0,0,0,0,0,0
2,3,1,False,False,True,760.0,2041,0.37236648701616853,1521,359,105,40,12,2,1,1,0,0,0,0,0,0
2,3,1,False,True,False,1606.0,5019,0.31998406056983464,3918,748,252,67,21,10,2,1,0,0,0,0,0,0
2,3,1,False,True,True,682.0,1222,0.55810147299509,910,59,172,57,17,3,3,1,0,0,0,0,0,0
2,3,1,True,False,False,2932.0,12123,0.24185432648684319,10509,721,592,212,63,19,5,2,0,0,0,0,0,0
2,3,1,True,False,True,1401.0,2586,0.5417633410672854,1844,384,162,131,41,14,6,3,0,1,0,0,0,0
2,3,1,True,True,False,2448.0,5034,0.4862932061978546,3808,557,294,252,89,25,3,3,1,1,1,0,0,0
2,3,1,True,True,True,1496.0,1858,0.8051668460710442,1228,193,204,93,102,27,7,2,1,1,0,0,0,0
2,3,2,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,False,False,False,1081.0,1432,0.7548882681564246,898,245,146,73,42,19,6,1,0,1,1,0,0,0
3,0,0,False,False,True,34.0,21,1.619047619047619,0,13,4,3,1,0,0,0,0,0,0,0,0,0
3,0,0,False,True,False,189.0,130,1.4538461538461538,48,31,17,21,7,4,1,1,0,0,0,0,0,0
3,0,0,False,True,True,83.0,34,2.4411764705882355,6,4,9,7,3,4,0,0,1,0,0,0,0,0
3,0,0,True,False,False,422.0,372,1.1344086021505377,185,69,52,36,14,13,2,0,1,0,0,0,0,0
3,0,0,True,False,True,57.0,23,2.4782608695652173,2,6,4,1,10,0,0,0,0,0,0,0,0,0
3,0,0,True,True,False,203.0,102,1.9901960784313726,21,33,14,16,7,5,3,2,0,1,0,0,0,0
3,0,0,True,True,True,67.0,25,2.68,3,6,4,3,4,2,3,0,0,0,0,0,0,0
3,0,1,False,False,False,411.0,1043,0.3940556088207095,817,106,73,32,12,3,0,0,0,0,0,0,0,0
3,0,1,False,False,True,95.0,82,1.1585365853658536,27,32,16,3,1,1,1,1,0,0,0,0,0,0
3,0,1,False,True,False,207.0,213,0.971830985915493,117,43,20,17,11,2,2,1,0,0,0,0,0,0
3,0,1,False,True,True,88.0,65,1.353846153846154,24,20,8,6,3,3,0,1,0,0,0,0,0,0
3,0,1,True,False,False,358.0,412,0.8689320388349514,255,59,45,28,13,4,5,1,2,0,0,0,0,0
3,0,1,True,False,True,102.0,60,1.7,16,18,7,9,8,1,1,0,0,0,0,0,0,0
3,0,1,True,True,False,253.0,174,1.4540229885057472,76,39,19,12,14,3,8,3,0,0,0,0,0,0
3,0,1,True,True,True,113.0,54,2.0925925925925926,8,16,12,5,8,4,1,0,0,0,0,0,0,0
3,0,2,False,False,False,145.0,909,0.15951595159515952,822,50,26,5,3,2,1,0,0,0,0,0,0,0
3,0,2,False,False,True,70.0,120,0.5833333333333334,82,22,5,9,1,0,0,1,0,0,0,0,0,0
3,0,2,False,True,False,145.0,306,0.4738562091503268,231,34,23,11,5,1,0,1,0,0,0,0,0,0
3,0,2,False,True,True,61.0,89,0.6853932584269663,65,6,8,5,2,2,1,0,0,0,0,0,0,0
3,0,2,True,False,False,168.0,466,0.3605150214592275,383,35,24,14,7,3,0,0,0,0,0,0,0,0
3,0,2,True,False,True,111.0,110,1.009090909090909,61,17,14,10,6,0,2,0,0,0,0,0,0,0
3,0,2,True,True,False,168.0,195,0.8615384615384616,127,16,24,16,8,3,0,0,0,1,0,0,0,0
3,0,2,True,True,True,114.0,81,1.4074074074074074,23,33,9,8,3,4,0,1,0,0,0,0,0,0
3,0,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,False,False,False,2283.0,3305,0.6907715582450832,2179,525,301,155,84,33,18,6,1,1,0,1,1,0
3,1,0,False,False,True,64.0,50,1.28,6,31,9,2,1,1,0,0,0,0,0,0,0,0
3,1,0,False,True,False,374.0,277,1.3501805054151625,109,69,50,18,15,8,5,3,0,0,0,0,0,0
3,1,0,False,True,True,97.0,56,1.7321428571428572,15,13,12,10,3,2,0,0,1,0,0,0,0,0
3,1,0,True,False,False,690.0,677,1.0192023633677991,368,113,99,48,29,10,5,3,0,2,0,0,0,0
3,1,0,True,False,True,115.0,52,2.2115384615384617,8,13,13,6,8,1,2,0,0,1,0,0,0,0
3,1,0,True,True,False,330.0,172,1.9186046511627908,42,44,34,24,12,7,3,4,1,1,0,0,0,0
3,1,0,True,True,True,117.0,46,2.5434782608695654,8,5,8,12,7,4,2,0,0,0,0,0,0,0
3,1,1,False,False,False,896.0,2436,0.367816091954023,1944,245,158,50,23,9,4,2,0,0,1,0,0,0
3,1,1,False,False,True,136.0,135,1.0074074074074073,54,52,17,7,2,0,1,1,1,0,0,0,0,0
3,1,1,False,True,False,420.0,479,0.8768267223382046,262,103,57,39,9,6,1,2,0,0,0,0,0,0
3,1,1,False,True,True,180.0,119,1.5126050420168067,35,36,23,10,10,3,1,1,0,0,0,0,0,0
3,1,1,True,False,False,628.0,848,0.7405660377358491,569,102,80,62,16,8,6,2,2,0,1,0,0,0
3,1,1,True,False,True,172.0,110,1.5636363636363637,30,35,18,16,7,2,1,0,0,1,0,0,0,0
3,1,1,True,True,False,340.0,293,1.1604095563139931,152,51,33,29,15,4,7,2,0,0,0,0,0,0
3,1,1,True,True,True,172.0,80,2.15,18,16,15,10,11,8,2,0,0,0,0,0,0,0
3,1,2,False,False,False,348.0,2082,0.16714697406340057,1879,118,50,20,9,3,2,1,0,0,0,0,0,0
3,1,2,False,False,True,110.0,232,0.47413793103448276,163,47,6,13,3,0,0,0,0,0,0,0,0,0
3,1,2,False,True,False,277.0,611,0.4533551554828151,451,88,44,17,8,1,1,1,0,0,0,0,0,0
3,1,2,False,True,True,103.0,164,0.6280487804878049,124,10,13,7,7,0,3,0,0,0,0,0,0,0
3,1,2,True,False,False,289.0,928,0.3114224137931034,780,61,47,28,10,2,0,0,0,0,0,0,0,0
3,1,2,True,False,True,143.0,219,0.6529680365296804,153,22,23,11,9,0,1,0,0,0,0,0,0,0
3,1,2,True,True,False,253.0,421,0.6009501187648456,309,41,29,23,13,4,1,1,0,0,0,0,0,0
3,1,2,True,True,True,197.0,157,1.2547770700636942,65,48,14,11,10,7,1,1,0,0,0,0,0,0
3,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,False,False,False,4780.0,7870,0.6073697585768743,5448,1116,724,317,147,68,32,9,4,3,0,1,1,0
3,2,0,False,False,True,190.0,120,1.5833333333333333,26,51,15,8,15,5,0,0,0,0,0,0,0,0
3,2,0,False,True,False,671.0,630,1.065079365079365,276,179,84,59,20,7,4,0,1,0,0,0,0,0
3,2,0,False,True,True,149.0,84,1.7738095238095237,23,23,16,6,11,2,1,0,2,0,0,0,0,0
3,2,0,True,False,False,1434.0,1400,1.0242857142857142,758,259,179,105,48,22,14,8,3,4,0,0,0,0
3,2,0,True,False,True,255.0,117,2.1794871794871793,15,31,27,22,12,4,6,0,0,0,0,0,0,0
3,2,0,True,True,False,611.0,339,1.8023598820058997,119,67,48,37,35,12,13,6,1,1,0,0,0,0
3,2,0,True,True,True,330.0,114,2.8947368421052633,16,11,26,22,7,22,8,1,1,0,0,0,0,0
3,2,1,False,False,False,1922.0,6002,0.32022659113628793,4916,595,286,114,56,22,12,1,0,0,0,0,0,0
3,2,1,False,False,True,281.0,306,0.9183006535947712,137,107,30,21,7,2,1,1,0,0,0,0,0,0
3,2,1,False,True,False,826.0,1045,0.7904306220095694,612,217,98,83,21,7,4,3,0,0,0,0,0,0
3,2,1,False,True,True,325.0,239,1.3598326359832635,104,48,39,15,17,11,4,1,0,0,0,0,0,0
3,2,1,True,False,False,1027.0,1825,0.5627397260273973,1335,190,161,83,29,19,3,3,2,0,0,0,0,0
3,2,1,True,False,True,285.0,232,1.228448275862069,88,68,36,26,9,2,2,0,0,1,0,0,0,0
3,2,1,True,True,False,619.0,635,0.9748031496062992,366,97,73,57,23,6,10,1,2,0,0,0,0,0
3,2,1,True,True,True,350.0,197,1.7766497461928934,63,44,28,26,19,9,5,3,0,0,0,0,0,0
3,2,2,False,False,False,764.0,5106,0.14962788875832353,4652,257,118,54,19,4,1,1,0,0,0,0,0,0
3,2,2,False,False,True,200.0,593,0.3372681281618887,450,102,27,12,2,0,0,0,0,0,0,0,0,0
3,2,2,False,True,False,442.0,1434,0.3082287308228731,1155,167,73,31,6,1,0,1,0,0,0,0,0,0
3,2,2,False,True,True,187.0,470,0.39787234042553193,369,40,46,8,5,1,1,0,0,0,0,0,0,0
3,2,2,True,False,False,552.0,2020,0.2732673267326733,1731,130,87,48,20,1,2,1,0,0,0,0,0,0
3,2,2,True,False,True,182.0,378,0.48148148148148145,290,34,27,18,6,2,1,0,0,0,0,0,0,0
3,2,2,True,True,False,494.0,944,0.5233050847457628,722,72,76,37,31,4,0,1,1,0,0,0,0,0
3,2,2,True,True,True,311.0,351,0.886039886039886,207,63,34,24,10,10,3,0,0,0,0,0,0,0
3,2,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,3,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,3,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,3,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,3,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,3,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,3,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,3,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,False,False,False,8150.0,29501,0.276261821633165,24614,2884,1196,519,184,64,26,10,2,1,1,0,0,0
3,3,0,False,False,True,1150.0,1137,1.0114335971855761,385,523,124,69,23,5,3,3,2,0,0,0,0,0
3,3,0,False,True,False,2893.0,3976,0.72761569416499,2291,977,407,176,74,36,10,3,1,1,0,0,0,0
3,3,0,False,True,True,1550.0,1102,1.4065335753176043,342,314,247,114,46,25,8,5,1,0,0,0,0,0
3,3,0,True,False,False,6554.0,11981,0.5470328019363992,8662,1394,1116,504,192,65,28,11,5,2,2,0,0,0
3,3,0,True,False,True,2226.0,1841,1.209125475285171,644,685,223,159,74,32,13,6,3,2,0,0,0,0
3,3,0,True,True,False,4021.0,4168,0.9647312859884837,2394,657,446,400,159,64,30,13,2,1,2,0,0,0
3,3,0,True,True,True,2266.0,1385,1.636101083032491,453,345,213,151,125,61,26,8,2,1,0,0,0,0
3,3,1,False,False,False,2481.0,23494,0.10560143015237933,21813,1139,365,124,35,10,6,2,0,0,0,0,0,0
3,3,1,False,False,True,760.0,2041,0.37236648701616853,1521,359,105,40,12,2,1,1,0,0,0,0,0,0
3,3,1,False,True,False,1606.0,5019,0.31998406056983464,3918,748,252,67,21,10,2,1,0,0,0,0,0,0
3,3,1,False,True,True,682.0,1222,0.55810147299509,910,59,172,57,17,3,3,1,0,0,0,0,0,0
3,3,1,True,False,False,2932.0,12123,0.24185432648684319,10509,721,592,212,63,19,5,2,0,0,0,0,0,0
3,3,1,True,False,True,1401.0,2586,0.5417633410672854,1844,384,162,131,41,14,6,3,0,1,0,0,0,0
3,3,1,True,True,False,2448.0,5034,0.4862932061978546,3808,557,294,252,89,25,3,3,1,1,1,0,0,0
3,3,1,True,True,True,1496.0,1858,0.8051668460710442,1228,193,204,93,102,27,7,2,1,1,0,0,0,0
3,3,2,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,False,False,False,9018.0,9846,0.9159049360146252,5662,1641,1314,652,305,159,57,31,14,7,1,2,1,0
4,0,0,False,False,True,1513.0,819,1.8473748473748475,118,313,155,125,58,28,14,6,1,1,0,0,0,0
4,0,0,False,True,False,3557.0,2369,1.5014774166314901,918,503,358,288,152,85,35,17,7,5,0,1,0,0
4,0,0,False,True,True,1492.0,651,2.291858678955453,110,150,142,87,77,49,19,9,5,3,0,0,0,0
4,0,0,True,False,False,3557.0,2369,1.5014774166314901,918,503,358,288,152,85,35,17,7,5,0,1,0,0
4,0,0,True,False,True,1492.0,651,2.291858678955453,110,150,142,87,77,49,19,9,5,3,0,0,0,0
4,0,0,True,True,False,1492.0,651,2.291858678955453,110,150,142,87,77,49,19,9,5,3,0,0,0,0
4,0,0,True,True,True,1492.0,651,2.291858678955453,110,150,142,87,77,49,19,9,5,3,0,0,0,0
4,0,1,False,False,False,6554.0,11981,0.5470328019363992,8662,1394,1116,504,192,65,28,11,5,2,2,0,0,0
